Source System Name,Source System Acronym,Table Name,Table Description,ColumnNames,ColumnAcronyms,DataTypes,Nullability,ColumnDescription
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Project ID, P_ID,NUMBER,NOT NULLABLE, Unique identifier for each project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Report Date, R_Date,DATETIME,NOT NULLABLE, Date when the report was generated
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Sustainability Rating, S_Rating,TEXT,NOT NULLABLE, Rating of the sustainability impact of the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,CO2 Emissions, CO2_Emi,NUMBER,NOT NULLABLE, Amount of CO2 emissions generated by the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Energy Efficiency, E_Eff,NUMBER,NOT NULLABLE, Measure of the energy efficiency of the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Water Usage, W_Usage,NUMBER,NOT NULLABLE, Amount of water used by the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Land Utilization, L_Util,NUMBER,NOT NULLABLE, Measure of land utilization by the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Recyclability, Recyc,TEXT,NULLABLE, Indicates if the project is recyclable
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Waste Generation, W_Gen,NUMBER,NOT NULLABLE, Amount of waste generated by the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Community Benefits, C_Benefits,TEXT,NULLABLE, Benefits provided to the local community by the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Investment Amount, Inv_Amount,NUMBER,NULLABLE, Amount invested in the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Job Creation, J_Creation,NUMBER,NULLABLE, Number of jobs created by the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Social Impact, S_Impact,TEXT,NULLABLE, Describes the social impact of the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Ecological Impact, E_Impact,TEXT,NULLABLE, Describes the ecological impact of the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Regulatory Compliance, R_Compliance,TEXT,NULLABLE, Indicates if the project complies with regulations
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Energy Output, E_Output,NUMBER,NOT NULLABLE, Amount of energy output by the project
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Environmental Certifications, E_Certs,TEXT,NULLABLE, Certifications obtained for environmental performance
Renewable Energy Project Database,REPD,SustainabilityImpactReports_REPD,Reports on the sustainability impact of renewable energy projects.,Stakeholder Engagement, S_Engage,TEXT,NULLABLE, Engagement with stakeholders for the project
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,ID,ID,NUMBER,NOT NULLABLE,Unique identifier for each energy storage system metric.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,ProjectID,PID,NUMBER,NOT NULLABLE,Foreign key referencing the unique identifier of the renewable energy project associated with the energy storage system metric.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,EnergyOutput,NULLABLE,NUMBER
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,StorageCapacity,NULLABLE,NUMBER
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,Efficiency,NULLABLE,NUMBER
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,ChargeTime,CT,NUMBER,NULLABLE,The time it takes to fully charge the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,DischargeTime,DT,NUMBER,NULLABLE,The time it takes to fully discharge the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,ChargeCycles,CC,NUMBER,NULLABLE,The number of charge cycles completed by the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,OperatingVoltage,OV,NUMBER,NULLABLE,The voltage level at which the energy storage system operates.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,Temperature,NULLABLE,NUMBER
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,Weight,NULLABLE,NUMBER
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,Dimensions,DM,TEXT,NULLABLE,The dimensions of the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,Manufacturer,MN,TEXT,NULLABLE,The manufacturer of the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,Model,MD,TEXT,NULLABLE,The model of the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,InstallationDate,IDate,DATETIME,NULLABLE,The date of installation of the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,MaintenanceSchedule,MS,TEXT,NULLABLE,The maintenance schedule of the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,LastMaintenanceDate,LMD,DATETIME,NULLABLE,The date of the last maintenance performed on the energy storage system.
Renewable Energy Project Database,REPD,EnergyStorageSystemMetrics,Metrics on energy storage systems associated with renewable energy projects.,Notes,NT,TEXT,NULLABLE,Additional notes or comments regarding the energy storage system.
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Proposal ID,proposal_id,NUMBER,NOT NULLABLE,Unique identifier for each proposal
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Technology Name,tech_name,TEXT,NOT NULLABLE,Name of the renewable energy technology
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Technology Description,tech_desc,TEXT,NULLABLE,Description of the renewable energy technology
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Technology Category,tech_category,TEXT,NULLABLE,Category of the renewable energy technology
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Innovation Level,innovation_level,TEXT,NULLABLE,Level of innovation for the technology (low
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Potential Impact,potential_impact,TEXT,NULLABLE,Potential impact of the technology on renewable energy sector
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Estimated Cost,estimated_cost,NUMERIC(10,NULLABLE,NULL
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Location,location,TEXT,NULLABLE,Region or country where the technology will be implemented
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Project Start Date,start_date,DATETIME,NOT NULLABLE,Planned start date for the renewable energy project
Renewable Energy Project Database,REPD,RenewableTechInnovationProposals,Proposals for new renewable energy technologies and their potential impact.,Project End Date,end_date,DATETIME,NULLABLE,Planned end date for the renewable energy project
